  0.04072100    9.34058610    0.10171074    -0.11129334     787.33901732        1.88610500     12.37644960     0.09351405    -0.08536099    780.73473328   
   0.30084200    9.34006737    -0.00970291    -0.10615748     787.34442247        0.74564100     12.37674191     -0.00301707    -0.10043352    780.73445154   
   0.12392400    9.34006499    0.11043749    0.03022398     787.33698655        3.70027800     12.37648157     0.09816538    0.02969687    780.73437458   
   0.04496700    9.34062959    -0.01151865    0.06192540     787.33947965        0.36947400     12.37643648     0.01128416    0.10406552    780.73546075   
   0.01287800    9.34078196    -0.00612070    0.05027826     787.34346178        1.83807200     12.37645944     -0.00952244    0.05286975    780.73440663   
   0.10382800    9.34023284    0.08035018    0.02881504     787.34285300        0.22269000     12.37660948     0.10561031    0.02025922    780.73540214   
   0.07444500    9.34044167    -0.11286891    0.03280438     787.34489868        0.42579600     12.37646636     -0.07503721    0.04646393    780.73549026   
   0.09071000    9.34074077    -0.00909797    -0.02099999     787.34776958        0.89086900     12.37640105     -0.01039959    -0.00746414    780.73435739   
   0.10056200    9.34027678    0.01583365    0.02886870     787.34355137        0.20949300     12.37664777     0.04483536    0.01186967    780.73494885   
   0.50775300    9.34030521    0.06888274    -0.02976910     787.34242361        1.45926000     12.37661537     0.06238683    -0.02469265    780.73550911   
   0.19098400    9.33993368    -0.05376891    0.07327107     787.34067136        1.78944500     12.37654262     -0.04150486    0.06253146    780.73493932   
   0.00003000    9.34096427    -0.05574735    0.00553756     787.34026403        0.44160200     12.37644705     -0.04825163    0.05829372    780.73393201   
   0.22498300    9.34019127    0.06300663    -0.08804430     787.34339619        0.89433600     12.37657047     0.06403750    -0.07547122    780.73543562   
   0.00778400    9.34088318    -0.03743862    -0.07313581     787.34356746        0.49841600     12.37644599     -0.03894042    -0.02145751    780.73393657   
   0.00657000    9.34048554    -0.09186768    0.09835812     787.35103553        0.01567300     12.37648421     0.05399155    0.00407500    780.73446423   
   0.05837900    9.34035577    0.13612386    0.08080268     787.34076119        0.02374700     12.37670974     0.14291101    0.02519091    780.73381520   
   0.01440100    9.34028418    0.20526420    -0.06105722     787.33885001        0.30834500     12.37648764     0.21719551    -0.05074574    780.73472023   
   0.76425100    9.34039052    0.02815300    -0.13682328     787.34321391        0.81011400     12.37648849     0.02315943    -0.11497339    780.73610738   
   0.24120200    9.34013672    -0.10930724    -0.09436467     787.34641955        0.99087200     12.37656620     -0.08804330    -0.08107474    780.73538969   
   2.25286600    9.33998607    0.00003736    -0.12744789     787.34052297        4.18166600     12.37686127     -0.00113622    -0.11153236    780.73548155   
   0.00480400    9.34039355    0.03643055    0.12946795     787.34568120        0.00853800     12.37645717     0.12991243    -0.02972846    780.73554371   
   1.52319800    9.34027429    -0.03450251    0.08687343     787.34604790        2.37257600     12.37653888     -0.03309893    0.07405133    780.73377940   
   0.00068700    9.34079931    -0.03758490    -0.13970332     787.34553542        0.59670000     12.37645928     -0.06276708    -0.11587877    780.73403282   
   0.00674500    9.34102622    -0.07395458    -0.11199951     787.33845909        0.22252400     12.37644519     -0.12106222    -0.00750917    780.73500220   
   0.33912400    9.34012982    0.02429105    -0.02597400     787.34141835        0.97971000     12.37664428     0.02671951    -0.02374967    780.73525312   
   0.20396900    9.34049061    -0.02226760    0.14994008     787.34382914        0.57138000     12.37646816     -0.01225922    0.14126843    780.73571676   
   0.36167700    9.34085984    0.06484864    0.04623955     787.33817673        3.56973500     12.37637723     0.05360233    0.04662095    780.73548713   
   2.77354800    9.33972607    0.12283578    -0.09328825     787.34528376        3.69371800     12.37715308     0.10580287    -0.08273027    780.73597355   
   0.32573200    9.34043916    0.01054232    -0.06925066     787.34288053        0.05358500     12.37667611     0.02071416    -0.05924544    780.73518644   
   0.19228300    9.33995970    0.08588151    -0.07515576     787.33780964        1.79315500     12.37651083     0.08122914    -0.06416004    780.73452781   
   0.21967000    9.34107976    0.02037892    -0.08410670     787.34159840        1.65623100     12.37634318     0.01482828    -0.05838943    780.73539628   
   0.29250200    9.34033837    -0.01532892    0.01605454     787.34271752        0.28229700     12.37672767     -0.00727915    0.00540968    780.73490721   
   0.36058700    9.34001471    0.15637092    0.05425826     787.34037364        3.55375700     12.37653413     0.13514034    0.04704620    780.73471444   
   0.03842100    9.34046580    0.02312805    0.00413444     787.34202119        0.10069700     12.37643918     0.08018287    0.07524013    780.73509425   
   0.69843800    9.34021610    0.07609890    0.13322835     787.34587508        3.06789000     12.37654107     0.06561645    0.11606078    780.73520236   
   0.04984800    9.34030726    0.15025113    0.01539639     787.34263487        0.16109700     12.37656307     0.18884679    0.00231143    780.73486659   
   0.07704600    9.34037829    -0.07601374    0.08766237     787.34000924        0.34107300     12.37648649     -0.02699688    0.10554371    780.73562106   
   0.13915600    9.34065428    0.01033196    -0.18849173     787.34084041        1.07347200     12.37640365     0.00494481    -0.15292327    780.73455166   
   0.26390300    9.34045241    -0.03670603    -0.11832776     787.34777829        1.17364500     12.37649456     -0.02831160    -0.09728516    780.73525706   
   0.29757100    9.34037464    -0.05695037    -0.11092918     787.34462128        0.88133800     12.37652597     -0.04662093    -0.09342727    780.73425345   
   0.26676200    9.33990336    -0.15921719    -0.14206040     787.34038170        3.28433500     12.37652900     -0.13967556    -0.12473849    780.73383821   
   0.01324700    9.34089807    0.11052935    -0.07389038     787.33922213        0.25033300     12.37642511     0.07395647    0.01105999    780.73482809   
   0.43805200    9.34030268    0.00246919    -0.19091961     787.34785991        0.38164400     12.37672116     0.00309577    -0.17082682    780.73468013   
   0.01541700    9.34108736    -0.04841929    -0.00404822     787.33962486        0.34084500     12.37640173     -0.08419543    0.06871942    780.73479929   
   0.00897100    9.34052097    -0.04735583    0.08136426     787.34560940        0.02393500     12.37646741     0.11288548    0.01562850    780.73492024   
   0.09050000    9.34043436    0.05368839    0.03637269     787.34368574        0.00437000     12.37663408     0.05631400    0.00788794    780.73419940   
   0.02300600    9.34045303    -0.00390442    0.02787393     787.34802697        0.06259200     12.37646974     0.01411004    0.01447291    780.73426759   
   0.30997600    9.34032524    0.02783270    -0.11658038     787.34633484        0.35228700     12.37651140     0.03165217    -0.09585738    780.73621611   
   1.24040600    9.34035678    0.00607739    -0.07851083     787.34677726        1.38064400     12.37664762     0.00398388    -0.06730324    780.73571082   
   2.63000900    9.33986714    0.07255920    -0.14191660     787.33876258        4.71503600     12.37696566     0.06138214    -0.12469558    780.73591329   
