     6.97575900    6.31242689     -0.01968303     0.03939456    785.27894774        5.08193900    12.79468613     -0.03797682     0.08746274    780.26276664 
      10.41274200    6.31237082     -0.00222381     -0.01988114    785.27941002        5.33781300    12.79516909     0.00818969     -0.06664581    780.26126902 
      4.23358900    6.31238591     -0.01679937     0.03049085    785.27996332        3.46124100    12.79493359     -0.02271713     0.06140625    780.25968602 
      5.21250600    6.31230514     -0.01527377     0.02762807    785.28003886        6.70769600    12.79491769     -0.02490137     0.05892271    780.26244105 
      5.13122200    6.31208858     -0.00015099     -0.00502842    785.27995176        11.43890500    12.79500930     0.01998713     -0.02722236    780.25964235 
      1.51974800    6.31252997     -0.04092561     -0.02550779    785.28157538        0.81733900    12.79443818     -0.08814605     -0.15516912    780.26114645 
      6.29599200    6.31242099     0.00195860     -0.02046374    785.28028663        2.46514700    12.79508913     0.00942367     -0.07255442    780.26297526 
      8.57939300    6.31223602     0.00388908     -0.01140405    785.27904958        7.28502000    12.79535955     0.01963094     -0.04297774    780.26116186 
      6.23369600    6.31225581     -0.00658601     -0.01222751    785.28013538        10.58661300    12.79492753     -0.00464748     -0.05011186    780.25994386 
      11.60565400    6.31238445     -0.00784887     -0.00829000    785.28013297        5.19893000    12.79516010     -0.00314061     -0.03168784    780.25811339 
      0.56721200    6.31238797     -0.03356525     0.06614387    785.27978293        1.71846800    12.79464675     -0.07344896     0.11397570    780.26296323 
      1.93644600    6.31228170     -0.02439678     0.03537887    785.28036908        5.73411100    12.79473935     -0.03592637     0.06908935    780.26183510 
      10.55784600    6.31205221     -0.01974686     0.02084603    785.27878651        13.53596600    12.79546371     -0.03654337     0.04321981    780.25954673 
      7.84493100    6.31218465     -0.01507452     0.01854355    785.28035889        8.82434500    12.79530862     -0.02132859     0.03401736    780.25951265 
      10.37827800    6.31197220     -0.00123660     -0.00006844    785.28086346        14.28644600    12.79554575     0.01675628     -0.01691344    780.25837832 
      1.67410100    6.31228335     0.01028090     -0.00842772    785.28025294        3.15225700    12.79488748     0.03134553     -0.05821409    780.26239226 
      1.51130800    6.31224862     -0.03841836     0.04648724    785.27981707        3.06622000    12.79495200     -0.07619153     0.07922171    780.26115041 
      4.01540000    6.31233084     0.00279933     -0.02260681    785.27961237        4.78513000    12.79495939     0.01544231     -0.07870743    780.26058685 
      14.48243600    6.31220670     0.00471412     -0.01947426    785.27880797        7.22221800    12.79610894     0.02502908     -0.07031904    780.26205707 
      10.89646600    6.31215800     0.00456430     -0.01283412    785.27987546        7.78437900    12.79585792     0.02727628     -0.05351110    780.26164375 
      15.42569500    6.31238053     -0.01935796     0.01925021    785.27930386        6.06380700    12.79526669     -0.03645203     0.04959622    780.26185474 
      10.13667200    6.31228058     -0.00123403     -0.01414027    785.27981422        7.17250900    12.79532603     0.00698430     -0.05498967    780.26050862 
      8.92236500    6.31198284     0.00247300     -0.00794973    785.27881850        15.18277300    12.79532527     0.02470773     -0.03293079    780.26021157 
      1.11983500    6.31225509     0.00679531     -0.01443761    785.27953902        5.24321300    12.79470136     0.02812140     -0.05680861    780.26149212 
      8.47673700    6.31225548     0.00361519     -0.01415080    785.27918570        5.58681600    12.79560974     0.01943762     -0.06123447    780.26162526 
      8.90744100    6.31222732     0.00039962     -0.01260513    785.27969856        7.29190000    12.79544251     0.01667167     -0.05337970    780.26057855 
      3.05159000    6.31200667     -0.01502680     0.01848985    785.27937854        18.13869300    12.79470583     -0.02067659     0.03709077    780.26103664 
      2.99551500    6.31208497     -0.00589913     0.00136601    785.28014133        11.55387200    12.79479527     -0.00012015     -0.01367308    780.26004817 
      9.27284100    6.31237514     -0.03077418     0.02284405    785.27992096        5.57185400    12.79504381     -0.05413627     0.05840242    780.25967920 
      6.84907600    6.31229448     -0.00132158     -0.01616228    785.27959396        5.71612900    12.79522407     0.01005915     -0.06800906    780.26247848 
      9.57780500    6.31209608     -0.00178645     -0.00747934    785.27980120        12.28091000    12.79534144     0.01197971     -0.03682665    780.26087938 
      16.66582000    6.31229673     -0.00327719     -0.01687348    785.27924701        9.39067500    12.79537368     0.00098219     -0.05904312    780.26107012 
      8.19431300    6.31236474     -0.00559818     -0.01521985    785.28030240        4.99647600    12.79510562     0.00509190     -0.05900959    780.25763466 
      9.53744400    6.31234398     -0.01023474     -0.01339169    785.27973008        8.42769800    12.79495350     -0.01661705     -0.05483553    780.25907979 
